url,titre,infos,description,prix
http://www.laforet.com/acheter/paris-01/appartement-3-pieces-VA1620102064,Appartement T3 a vendre a Paris 01 - 650 000 ,"Cuisine : Americaine, Nombre de chambres : 1 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : GAZ, Annee de construction : 1700, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 13, Charges annuelles : 2650, Consommation energetique : 276 Kwh/m2/an","Appartement 3 piece(s) - 63 m2 environ - 650 000  * PARIS 1ER - HALLES / FONTAINE DES INNOCENTS En plein coeur de Paris, au 2eme etage d'une copropriete bien tenue, vous trouverez cet appartement 3 pieces d'environ 63M2 au sol ( environ 53m2 carrez) en parfait etat, plein de charme et typique du quartier. Il comprend un sejour avec cuisine americaine, un second sejour (ou chambre), une autre chambre mansardee a l'etage, une salle de bain avec WC. Tres calme, proche tout commerces et transports.",650 000
http://www.laforet.com/acheter/paris-02/appartement-5-pieces-VA1620101937,Appartement T5 a vendre a Paris 02 - 1 450 000 ,"Cuisine : Simple, Nombre de chambres : 4 chbre(s), Chauffage : GAZ, Annee de construction : 1850, Ascenseur : Oui, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 0, Charges annuelles : 0, Consommation energetique : 108 Kwh/m2/an","Appartement 5 piece(s) - 143 m2 environ - 1 450 000  * PARIS 02- RUE SAINTE ANNE Dans un bel immeuble fin XIXe siecle, tres bien tenu, magnifique appartement familial de 142 m2 compose de 5 pieces. Une belle entree, six fenetres sur rue. Parquet en point de Hongrie, tres belles moulures et Grande Hauteur sous Plafond. Actuellement 3 chambres sur cour, possibilite d'en faire une 4e. Ascenseur, gardien. Local a usage mixte. Travaux a prevoir. Tres belles prestations, a voir rapidement.",1 450 000
http://www.laforet.com/acheter/paris-02/appartement-2-pieces-VA1620102085,Appartement T2 a vendre a Paris 02 - 440 000 ,"Cuisine : Amenagee Et Equipee, Nombre de chambres : 1 chbre(s), Salle d'eau : 1, Chauffage : ELECTRICITE, Cave : 1, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 45, Charges annuelles : 1300, Consommation energetique : 346 Kwh/m2/an","Appartement 2 piece(s) - 43 m2 environ - 440 000  * PARIS 2eme - BONNE NOUVELLE Situe en etage eleve, dans un bel immeuble du 18eme, un vaste deux pieces beneficiant d'une lumiere traversante. Il se compose d'un double sejour ouvert sur une cuisine amenagee et equipee, une chambre, une salle de douche et wc separes. TERRASSE d'env 4m2 donnant sur la rue ( Expo Nord-Ouest) Lumineux, calme et bien distribue. RARE.",440 000
http://www.laforet.com/acheter/paris-03/appartement-2-pieces-V08690202360,Appartement T2 a vendre a Paris 03 - 499 000 ,"Cuisine : Independante, Nombre de chambres : 1 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : ELECTRICITE, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 20, Charges annuelles : 1389, Consommation energetique : 354 Kwh/m2/an","Appartement 2 piece(s) - 54 m2 environ - 499 000  * PARIS 03- Notre Dame de Nazareth Duplex au 4eme etage sans ascenseur d'environ 54m2 au sol, 41 m2 loi Carrez en excellent etat. Compose d'une grande piece principale, d'une cuisine independante et au dessus une belle chambre avec salle d'eau, de nombreux rangements. Clair et calme. Taux d'honoraires : 5.05% *",499 000
http://www.laforet.com/acheter/paris-03/appartement-2-pieces-V08690202364,Appartement T2 a vendre a Paris 03 - 460 000 ,"Cuisine : Independante, Nombre de chambres : 1 chbre(s), Salle d'eau : 1, Chauffage : ELECTRICITE, Cave : 2, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 17, Charges annuelles : 20400, Consommation energetique : 409 Kwh/m2/an","Appartement 2 piece(s) - 45 m2 environ - 460 000  * PARIS 03 - Rue Chapon. Au 4eme etage sans ascenseur, dans un immeuble ancien, un appartement d'environ 45m2 traversant, comprenant salon, cuisine dinatoire, chambre avec dressing, salle d'eau et w.-c. Vue sur les toits de Paris. Calme et lumineux 2 caves. Taux d'honoraires : 4.55% *",460 000
http://www.laforet.com/acheter/paris-04/appartement-3-pieces-V08690202327,Appartement T3 a vendre a Paris 04 - 1 135 000 ,"Surface sejour : 66 m2, Cuisine : Americaine, Nombre de chambres : 2 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : ELECTRICITE","Appartement 3 piece(s) - 146 m2 environ - 1 135 000  * Paris IV - Quartier Sully Morland Ancien atelier proche des bords de Seine, cet espace atypique de 146 m2 beneficie d'une hauteur sous plafond de 4 metres. Amenage sur 2 niveaux : Le rez-de-chaussee compose d'un LOFT de 66m2 avec cuisine ouverte equipee et w.-c, donnant sur cour et rue calme. Le niveau inferieur de 80 m2 , comprend 2 chambres, dressing, salle de bains, douche, w.-c, (fenetre + extraction d'air + paves de lumiere). Excellent potentiel.",1 135 000
http://www.laforet.com/acheter/paris-05/appartement-1-piece-V08330102373,Studio 13.82 m2 a vendre a Paris 05 - 120 000 ,"Cuisine : Kitchenette, Salle d'eau : 1, Chauffage : ELECTRICITE, Annee de construction : 1900, Consommation energetique : 517 Kwh/m2/an","Appartement 1 piece(s) - 13.82 m2 environ - 120 000  * PARIS V. Proche quartier St Michel, chambre de 13.82m2 en surface au sol. Au pied des commerces, metro MAUBERT MUTUALITE. IDEAL INVESTISSEURS.",120 000
http://www.laforet.com/acheter/paris-06/appartement-5-pieces-V08270104625,Appartement T5 a vendre a Paris 06 - 1 970 000 ,"Cuisine : Independante, Nombre de chambres : 3 chbre(s), Salle d'eau : 3, Chauffage : GAZ, Cave : 1, Ascenseur : Oui, Consommation energetique : 132 Kwh/m2/an","Appartement 5 piece(s) - 127.65 m2 environ - 1 970 000  * ODEON Idealement situe au coeur de Saint Germain des Pres, au quatrieme etage avec ascenseur d'un immeuble Haussmannien d'excellent standing, appartement familial (6P 128m2 ) calme et lumineux offrant un bon niveau de confort et comprenant: Entree, salon, salle a manger, cuisine independante, trois chambres avec chacune une salle d'eau avec WC, bureau. Nombreux rangements. Grande Cave. Copropriete de 41 lots, charges courantes de 3985 euros /an. LAFORET PRESTIGE PARIS 6 - Regulated by RICS.",1 970 000
http://www.laforet.com/acheter/paris-07/appartement-2-pieces-V08270105037,Appartement T2 a vendre a Paris 07 - 1 195 000 ,"Cuisine : Americaine Equipee, Nombre de chambres : 1 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : GAZ, Cave : 1, Terrasse : Oui, Consommation energetique : 321 Kwh/m2/an","Appartement 2 piece(s) - 66.02 m2 environ - 1 195 000  * BAC - GRENELLE Situe au troisieme etage d'une copropriete ancienne de grand standing, beau deux pieces ( 66m2 ) calme et lumineux comprenant: Entree, degagement avec placards, sejour ouvert sur cuisine americaine equipee haut de gamme, chambre, salle de bains, salle d'eau, WC separe. Acces direct a un toit - terrasse privatif d'une superficie de 62m2 . LAFORET PRESTIGE PARIS 6 - Regulated by RICS.",1 195 000
http://www.laforet.com/acheter/paris-07/appartement-3-pieces-V07050101646,Appartement T3 a vendre a Paris 07 - 850 000 ,"Cuisine : Equipee, Nombre de chambres : 2 chbre(s), Salle d'eau : 1, Chauffage : GAZ, Annee de construction : 1920, Cave : 1, Ascenseur : Oui, Acces handicape : Oui","Appartement 3 piece(s) - 91.3 m2 environ - 850 000  * Champ de Mars, avenue Emile Acollas, a deux pas de l'Ecole Militaire, dans un magnifique immeuble des annees vingt, nous vous proposons un bel appartement de 3/4 pieces comprenant une entree desservant un double sejour de 37m2 environ s'ouvrant sur l'avenue, une chambre sur cour, une grande cuisine dinatoire et une salle de bains. Possibilite de creer une deuxieme chambre. La hauteur sous plafond de plus de 3 metres, les moulures d'epoque et les parquets conferent a cet appartement beaucoup de charme. Cet appartement est propose avec une chambre de service disposant d'une vue magique sur le Champ de Mars, accessible par ascenseur. CO EXCLUSIVITE LAFORET PRESTIGE.",850 000
http://www.laforet.com/acheter/paris-09/appartement-5-pieces-V07110102580,Appartement T5 a vendre a Paris 09 - 1 100 000 ,"Surface sejour : 48 m2, Cuisine : Individuelle, Nombre de chambres : 3 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : GAZ, Cave : 1","Appartement 5 piece(s) - 143 m2 environ - 1 100 000  * QUARTIER CONDORCET Au sein d'un immeuble en pierre de taille avec gardien et ascenseur, tres bel appartement familial ou de reception ayant garde son caractere authentique. Double sejour de 48m2 , avec parquet point de Hongrie, moulures et cheminee. Trois chambres independantes, cuisine separee, salle de bains. Proche des commerces et des transports.",1 100 000
http://www.laforet.com/acheter/paris-09/appartement-3-pieces-VA1480101945,Appartement T3 a vendre a Paris 09 - 720 000 ,"Cuisine : Americaine, Nombre de chambres : 2 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : electricite, Annee de construction : 1900, Cave : 1, Ascenseur : Oui, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 9, Charges annuelles : 0","Appartement 3 piece(s) - 75.99 m2 environ - 720 000  * Paris 9eme - Trinite Dans un immeuble de tres bon standing, appartement au 6eme et dernier etage avec ascenseur (jusqu'au 5eme). Compose d'un sejour avec cuisine dinatoire, deux chambres dont une avec dressing, une salle de bains avec fenetre, WC separes. Balconnets. Cave. Beaucoup de charme, Bonne distribution . Clair. Double exposition. Possibilite d'une creation de mezzanine combles recuperables au dessus de l'appartement. Taux d'honoraires : 5.88% *",720 000
http://www.laforet.com/acheter/paris-09/local-commercial-VA1480101969,Local commercial 77 m2 a vendre a Paris 09 - 675 000 ,"Surface habitable : 77 m2, Chauffage : electricite","Local commercial - 77 m2 environ - 675 000  * Paris 9eme - Madeleine / Saint Lazare Dans bonne copropriete de standing fin 19eme, au 2eme etage avec ascenseur, bureaux modulables de 77m2 , traversant sur cours, equipes cuisine et WC. Cave en sous-sol. Double affectation habitation et/ou professionnelle. Pas de travaux a prevoir dans la copropriete.",675 000
http://www.laforet.com/acheter/paris-10/appartement-1-piece-V07490202553,Studio 6 m2 a vendre a Paris 10 - 39 000 ,"Cuisine : Kitchenette, Chauffage : ELECTRICITE, Annee de construction : 1900, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 0, Charges annuelles : 0, Consommation energetique : 350 Kwh/m2/an","Appartement 1 piece(s) - 6 m2 environ - 39 000  * 10eme LA CHAPELLE - Proche acces Gare du Nord - dans un bel immeuble en Pierre de Taille au 6eme et dernier etage piece de 5,5m2 env avec fenetre et eau - calme et lumineux.",39 000
http://www.laforet.com/acheter/paris-05/appartement-1-piece-VA7340100131,Studio 7 m2 a vendre a Paris 05 - 85 000 ,"Cuisine : Sans Cuisine, Salle d'eau : 1, Chauffage : ELECTRICITE, Annee de construction : 1913","Appartement 1 piece(s) - 7 m2 environ - 85 000  * A quelques pas du jardin du Luxembourg, situe au 7eme etage d'un immeuble ancien. Studette de 7 m2 disposant d'une douche. Sectorisation Lavoisier.",85 000
http://www.laforet.com/acheter/paris-13/appartement-2-pieces-V09310102463,Appartement T2 a vendre a Paris 13 - 355 000 ,"Cuisine : Americaine, Nombre de chambres : 1 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : ELECTRICITE, Annee de construction : 1900","Appartement 2 piece(s) - 47 m2 environ - 355 000  * Avenue d'Italie_Au 4eme et dernier etage, appartement de 2 pieces comprenant entree, sejour avec cuisine ouverte, amenagee et equipee, une chambre sur cours, salle de bains et WC, un grand dressing. Nombre de lot de copropriete: 13 lots. Taux d'honoraires : 5.97% *",355 000
http://www.laforet.com/acheter/paris-13/appartement-2-pieces-V76630101923,Appartement T2 a vendre a Paris 13 - 399 000 ,"Cuisine : Amenagee, Nombre de chambres : 1 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : GAZ, Annee de construction : 1965, Cave : 1, Ascenseur : Oui, Acces handicape : Oui, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 149, Charges annuelles : 2640, Consommation energetique : 362 Kwh/m2/an","Appartement 2 piece(s) - 50 m2 environ - 399 000  * Au coeur du quartier Jeanne d'Arc, Au calme, sur jardin, au 3 etage avec ascenseur, Grand F1/2 , comprenant : entree, grand sejour, cuisine, salle de bains, WC separes, grand placard, dressing. Une cave . Quartier recherche . A VOIR.",399 000
http://www.laforet.com/acheter/paris-13/appartement-2-pieces-V76630101918,Appartement T2 a vendre a Paris 13 - 318 000 ,"Cuisine : Simple, Nombre de chambres : 1 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : GAZ, Annee de construction : 1965, Cave : 1, Balcon : Oui, Ascenseur : Oui, Acces handicape : Oui, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 149, Charges annuelles : 2076, Consommation energetique : 275 Kwh/m2/an","Appartement 2 piece(s) - 41 m2 environ - 318 000  * Au coeur du quartier Jeanne d'Arc, rue calme, au 1 etage, F2 comprenant : entree, sejour et cuisine et chambre donnant sur un grand balcon, salle de bains, WC, dressing. Double vitrage. A renover. Une Cave. A VOIR RAPIDEMENT.",318 000
http://www.laforet.com/acheter/paris-14/appartement-3-pieces-V07090101848,Appartement T3 a vendre a Paris 14 - 442 000 ,"Surface sejour : 13 m2, Cuisine : Independante, Nombre de chambres : 2 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : ELECTRICITE, Annee de construction : 1890, Cave : 1, Ascenseur : Oui, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 33, Charges annuelles : 2200, Consommation energetique : 376 Kwh/m2/an","Appartement 3 piece(s) - 51 m2 environ - 442 000  * Didot Alesia: Dans un bel immeuble en pierre de taille, appartement de 3 pieces avec entree, sejour, 2 chambres , cuisine, salle de bain et wc separe . Cave. Parquet, moulures, cheminees. Metro plaisance ligne 13, Metro Alesia ligne 4 Tramway T3 Bus 58. A 5mn en bus de la gare Montparnasse.",442 000
http://www.laforet.com/acheter/paris-15/appartement-2-pieces-V65630203180,Appartement T2 a vendre a Paris 15 - 259 000 ,"Cuisine : Americaine, Nombre de chambres : 1 chbre(s), Salle d'eau : 1, Chauffage : ELECTRICITE, Annee de construction : 1896, Cave : 1, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 37, Charges annuelles : 960, Consommation energetique : 451 Kwh/m2/an","Appartement 2 piece(s) - 27 m2 environ - 259 000  * Paris 15eme Metro Vaugirard: Au sein d'un secteur recherche, a proximite des commerces et des transports, votre agence laforet vous propose: Dans une copropriete ancienne tres bien tenue, un beau deux pieces avec le charme de l'ancien, comprenant: sejour, degagement, cuisine us, chambre, salle d'eau avec wc. Appartement calme et lumineux (double exposition sud ouest, sud est), sans vis-a-vis. Vendu avec cave.",259 000
http://www.laforet.com/acheter/paris-17/appartement-2-pieces-V99170216195,Appartement T2 a vendre a Paris 17 - 315 000 ,"Cuisine : Americaine Amenagee, Nombre de chambres : 1 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : ELECTRICITE, Cave : 1, Ascenseur : Oui, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 0, Charges annuelles : 0, Consommation energetique : 100 Kwh/m2/an","Appartement 2 piece(s) - 36.2 m2 environ - 315 000  * Exclusivite - Laforet Parmentier vous propose, a deux pas de la place de Clichy, au dernier etage avec ascenseur d'un immeuble ancien recemment ravale, un charmant appartement 2 pieces ensoleille et calme. Sejour lumineu avec cuisine ouverte expose Ouest, chambre avec dressing, salle de bain avec wc. Parquet massif - Bon etat - Vue degagee - Dernier etage. Cave et gardien. Charges annuelles de 992 euros, copropriete de 38 lots.",315 000
http://www.laforet.com/acheter/paris-15/appartement-1-piece-V07430203444,Studio 27 m2 a vendre a Paris 15 - 275 000 ,"Surface sejour : 21 m2, Cuisine : Amenagee Equipee, Salle de bain : 1 salle(s) de bain, Chauffage : ELECTRICITE, Annee de construction : 1965, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 246, Charges annuelles : 900, Consommation energetique : 340 Kwh/m2/an","Appartement 1 piece(s) - 27 m2 environ - 275 000  * SUFFREN / CHAMPS DE MARS STUDIO situe au rez de chaussee, sans aucun vis-a-vis avec vue sur une cour arboree, d'une residence de tres bon standing annee 70. Le bien est atypique, car configure comme une maison (pas d'appartements au dessus). Lumineux et en tres bon etat general. Il se compose d'une grande piece de vie avec cuisine type US amenagee et equipee, une salle de bains et un WC separe. Situation ideale. Profession liberale possible.",275 000
http://www.laforet.com/acheter/paris-17/appartement-2-pieces-V06860101886,Appartement T2 a vendre a Paris 17 - 306 800 ,"Cuisine : Independante, Nombre de chambres : 1 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : Electricite, Annee de construction : 1900, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 0, Charges annuelles : 0","Appartement 2 piece(s) - 33 m2 environ - 306 800  * En exclusivite chez Laforet A proximite immediate de la rue de Levis et de ses commerces, dans une copropriete bien tenue, un appartement 2 pieces traversant au calme compose d'un sejour, une chambre, une cuisine independante (possibilite US), une salle de bain avec w.c.",306 800
http://www.laforet.com/acheter/paris-17/appartement-2-pieces-V06860101882,Appartement T2 a vendre a Paris 17 - 266 000 ,"Cuisine : Americaine, Nombre de chambres : 1 chbre(s), Salle d'eau : 1, Chauffage : Electricite, Annee de construction : 1900, Cave : 1, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 0, Charges annuelles : 0","Appartement 2 piece(s) - 27 m2 environ - 266 000  * 17eme - RUE DE LEVIS Exclusivite FAVORIZ Au premier etage d'une copropriete bien tenue, un appartement 2 pieces fonctionnel traversant au calme compose d'un sejour avec cuisine US equipee, une chambre, une salle d'eau, WC separes et placards. Une cave complete ce bien.",266 000
http://www.laforet.com/acheter/paris-05/appartement-3-pieces-V08990101882,Appartement T3 a vendre a Paris 05 - 620 000 ,"Cuisine : Separee, Nombre de chambres : 1 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : ELECTRICITE, Annee de construction : 1978, Cave : 1, Ascenseur : Oui, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 0, Charges annuelles : 2332, Consommation energetique : 328 Kwh/m2/an","Appartement 3 piece(s) - 64.19 m2 environ - 620 000  * Proche place Saint Medard Dans un immeuble moderne, au 3eme etage avec ascenseur. Appartement 3 pieces de 64m2 a optimiser: sejour/cuisine US de plus de 30 m2 , 2 chambres dont une avec dressing, salle de bain et toilettes separees. Cave. Bon rapport surface/prix. Suggestion d'amenagement en images. Taux d'honoraires : 3.33% *",620 000
http://www.laforet.com/acheter/paris-06/appartement-7-pieces-VA7340100038,Appartement T7 a vendre a Paris 06 - 1 989 000 ,"Surface sejour : 55 m2, Cuisine : Separee, Nombre de chambres : 5 chbre(s), Salle de bain : 2 salle(s) de bain, Chauffage : GAZ, Cave : 1, Ascenseur : Oui, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 0, Charges annuelles : 4200, Consommation energetique : 133 Kwh/m2/an","Appartement 7 piece(s) - 178 m2 environ - 1 989 000  * Juste derriere la place Saint Andre des Arts, boulevard Saint Michel, dans un immeuble Haussmannien au sein d'une petite copropriete de 5 proprietaires seulement, situe au 3eme etage avec ascenseur se trouve un appartement d'angle de 7 pieces de 177 m2 carrez traversant sur cour et rue. Appartement compose d'une entree, d'une cuisine separe equipee et amenagee sur cour, d'un double sejour de sur rue de 55 m2 , de 5 chambres, d'un dressing, d'une salle de bains avec WC, d'une salle d'eau et d'un 2eme WC separes. Hauteur sous plafond de 3 metres. Parquet en pointe de Hongrie, moulures et cheminee. Chauffage individuel au gaz. Oriente Est / Ouest. Cave et gardienne. Idealement situe, proche de tous les commerces. Entre les stations de metro Cluny la Sorbonne et Saint Michel.",1 989 000
http://www.laforet.com/acheter/paris-06/appartement-5-pieces-V08270105103,Appartement T5 a vendre a Paris 06 - 1 980 000 ,"Surface sejour : 45 m2, Cuisine : Independante, Nombre de chambres : 3 chbre(s), Salle de bain : 1 salle(s) de bain, Salle d'eau : 1, Chauffage : GAZ, Cave : 2, Ascenseur : Oui, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 53, Charges annuelles : 0, Consommation energetique : 118 Kwh/m2/an","Appartement 5 piece(s) - 143.8 m2 environ - 1 980 000  * ODEON Idealement situe en etage eleve avec ascenseur d'un immeuble Hausmannien de belle facture, appartement familial traversant de 5 pieces principales (144m2 , 3 chambres, salle de bains, salle d'eau, 2 WC) presentant de belles qualites intrinseques (HSP 3,15m) et offrant des prestations qualitatives (parquet, moulures, cheminees). Vendu avec une chambre de service et 2 caves. Copropriete de 53 lots, contribution aux charges courantes de 4 680 euros /an. LAFORET PRESTIGE PARIS 6 - REGULATED BY RICS.",1 980 000
http://www.laforet.com/acheter/paris-05/appartement-3-pieces-VA7340100130,Appartement T3 a vendre a Paris 05 - 620 000 ,"Cuisine : Separee, Nombre de chambres : 1 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : ELECTRICITE, Annee de construction : 1970, Cave : 1, Ascenseur : Oui, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 0, Charges annuelles : 2332, Consommation energetique : 328 Kwh/m2/an","Appartement 3 piece(s) - 64.19 m2 environ - 620 000  * Appartement 2 / 3 pieces, au 3eme etage avec ascenseur d?un immeuble moderne. Il se compose, d?une entree, d'un double sejour avec rangements et d'une chambre avec dressing. Possibilite d'amenager une seconde chambre. Cuisine et salle de bain a moderniser. Appartement lumineux. Presence d'une cave. Taux d'honoraires : 3.33% *",620 000
http://www.laforet.com/acheter/paris-13/appartement-5-pieces-V08690101710,Appartement T5 a vendre a Paris 13 - 1 080 000 ,"Surface sejour : 40 m2, Cuisine : Amenagee, Nombre de chambres : 2 chbre(s), Terrain / Jardin : 40 m2, Salle de bain : 2 salle(s) de bain, Salle d'eau : 2, Chauffage : GAZ, Cave : 1, Garage/Box : 1 garage(s), Terrasse : Oui, Bien soumis a la copropriete : Non, Consommation energetique : 46 Kwh/m2/an","Appartement 5 piece(s) - 123 m2 environ - 1 080 000  * PARIS 13- BD MASSENA EXCLUSIF Superbe maison de ville 125 m2 avec jardin entierement refait par architecte. Le bien est compose d'une premiere courette separee de la rue par une grille neuve. Une entree, une vaste garage de 27.55 m2 , un sejour/salle a manger avec cuisine ouverte de 33 m2 , une veranda deux chambres, salle d'eau, salle de bains, 2 WC separes et un dressing. 35 M2 DE COMBLES AMENAGEABLES. Un jardin arboree avec barbecue complete l'ensemble. La maison est traversante et exposee nord/sud. Opportunite unique d'acquerir une maison de ville de grande qualite. Coup de coeur de l'agence. Taux d'honoraires : 5.98% *",1 080 000
http://www.laforet.com/acheter/paris-13/maison-5-pieces-V76630101775,Maison 5 pieces a vendre a Paris 13 - 1 080 000 ,"Cuisine : Americaine Equipee, Nombre de chambres : 2 chbre(s), Salle de bain : 1 salle(s) de bain, Salle d'eau : 1, Chauffage : GAZ, Cave : 1, Garage/Box : 1 garage(s)","Maison 5 piece(s) - 123 m2 environ - 1 080 000  * Superbe maison de ville d'environ 130m2 avec Jardin, refait par architecte. au rez-de-chaussee : grand garage. Au 1 niveau : vaste sejour et cuisine US donnant sur jardin. Au 2 niveau : 2 chambres (possible 3) COUP DE COEUR .",1 080 000
http://www.laforet.com/acheter/paris-13/appartement-4-pieces-V76630200896,Appartement T4 a vendre a Paris 13 - 858 000 ,"Cuisine : Equipee, Nombre de chambres : 3 chbre(s), Salle de bain : 1 salle(s) de bain, Salle d'eau : 1, Chauffage : ELECTRICITE, Annee de construction : 1990, Cave : 1, Garage/Box : 1 garage(s), Ascenseur : Oui, Terrasse : Oui, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 92, Charges annuelles : 3100","Appartement 4 piece(s) - 75 m2 environ - 858 000  * Votre agence laforet vous propose en exclusivite, entre Gobelins st Marcel: dans une copropriete recente bien entretenue avec gardien, appartement 4 pieces double exposition, comprenant : sejour prolonge d'un balcon , 3 chambres dont deux avec balcon, cuisine independante equipee, salle de bains, salle d'eau, wc separe, box et cave. Cet appartement est d'un calme absolu car il est entierement sur les jardins de la copropriete.",858 000
http://www.laforet.com/acheter/paris-13/appartement-5-pieces-V76630101776,Appartement T5 a vendre a Paris 13 - 1 080 000 ,"Cuisine : Americaine, Nombre de chambres : 2 chbre(s), Terrain / Jardin : 40 m2, Salle de bain : 2 salle(s) de bain, Salle d'eau : 1, Chauffage : GAZ, Cave : 1, Garage/Box : 1 garage(s), Terrasse : Oui, Bien soumis a la copropriete : Non, Consommation energetique : 46 Kwh/m2/an","Appartement 5 piece(s) - 123 m2 environ - 1 080 000  * Superbe maison de ville d'environ 123m2 avec Jardin, refait par architecte. Au rez-de-chaussee : grand garage. Au 1 niveau : vaste sejour et cuisine US donnant sur jardin. Au 2 niveau : 2 chambres (possible 3), + combles amenageables COUP DE COEUR.",1 080 000
http://www.laforet.com/acheter/paris-15/appartement-2-pieces-V07430106471,Appartement T2 a vendre a Paris 15 - 359 000 ,"Surface sejour : 22 m2, Cuisine : Independante, Nombre de chambres : 1 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : CPCU, Annee de construction : 1975, Parking interieur : 1 place(s), Cave : 1, Ascenseur : Oui, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 82, Charges annuelles : 2352, Consommation energetique : 274 Kwh/m2/an","Appartement 2 piece(s) - 47.17 m2 environ - 359 000  * CONVENTION / MAIRIE du XVeme Dans un immeuble de standing, ravale recement, nous vous proposons ce 2P spacieux en bon etat. Son plan efficace est sans perte de place. De belles pieces aux volumes agreables et bien equilibres. Cuisine americaine possible, salle debains, WC separe. Gardien, cave. Parking en sus. Bien situe: tous les commerces a cote, proche differentes stations de metro. INFO ALUR: Copropriete de 82 logements; contribution aux charges courantes de 2352 euros /an.",359 000
http://www.laforet.com/acheter/paris-17/appartement-3-pieces-V94510100597,Appartement T3 a vendre a Paris 17 - 525 000 ,"Cuisine : Independante, Nombre de chambres : 2 chbre(s), Salle de bain : 1 salle(s) de bain, Chauffage : Gaz, Annee de construction : 1960, Cave : 1, Balcon : Oui, Ascenseur : Oui","Appartement 3 piece(s) - 94 m2 environ - 525 000  * Dans un immeuble recent a proximite du futur Palais de justice et du parc Martin Luther King, nous vous proposons un grand appartement familial comprenant: Une entree, un double sejour avec balcon, deux chambres, une cuisine independante, une salle de bains, un WC separe. Nombreux rangements, ensoleille. A visiter sans tarder.",525 000
http://www.laforet.com/acheter/paris-05/appartement-10-pieces-V08270105058,Appartement T10 a vendre a Paris 05 - 2 495 000 ,"Surface sejour : 41 m2, Cuisine : Americaine, Nombre de chambres : 4 chbre(s), Salle de bain : 4 salle(s) de bain, Chauffage : GAZ, Cave : 5, Consommation energetique : 110 Kwh/m2/an","Appartement 10 piece(s) - 255.65 m2 environ - 2 495 000  * SAINT MEDARD - SCIPION Au centre de Paris, proche du Jardin des Plantes, appartement extraordinaire de 10 pieces principales (256 m2 ) entourees de jardins - Exercice profession liberale autorise. LAFORET PRESTIGE PARIS 6 - REGULATED BY RICS.",2 495 000
http://www.laforet.com/acheter/paris-05/appartement-10-pieces-V08990101786,Appartement T10 a vendre a Paris 05 - 2 495 000 ,"Surface sejour : 41 m2, Cuisine : Americaine, Nombre de chambres : 4 chbre(s), Salle de bain : 4 salle(s) de bain, Chauffage : GAZ, Cave : 5, Bien soumis a la copropriete : Oui, Nombre de lots de la copropriete : 183, Charges annuelles : 11215, Consommation energetique : 110 Kwh/m2/an","Appartement 10 piece(s) - 255.65 m2 environ - 2 495 000  * SAINT MEDARD/SCIPION Au centre de Paris, proche de jardin des Plantes, appartement extraordinaire de 10 pieces (255,64m2 ) entourees de jardin. Profession liberales autorise.",2 495 000
