haussmann,ascenseur,orientation_sud,wc_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,chauffage_collectif,chauffage_sol,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,dernier_etage,local_velos,seloger,explorimmo,fnaim,laforet,pap,paruvendu,coordonnees_precises,surface_q,coordonnee_x_q,coordonnee_y_q,arrondissement_q,etage_q,nombre_etages_q,nombre_pieces_q,nombre_salles_de_bains_q,nombre_WC_q,nombre_chambres_q,date_refection_q,charges_q,nombre_fenetres_q,surface_balcon_q,date_construction_q,hauteur_plafond_q,taxe_fonciere_q,date_ravalement_q,honoraires_q,terrasse_surface_q,piscine_taille_q,classification_energie_q,prix
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,1,,0,38,22761,488628,16,1,,1,,,,,,,,,,,,,,,,1000
,,,,,1,,,,,1,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,1,38,22823,488385,15,3,,2,,,1,,,,,,,,,,,,,1000
,0,,,,1,,,,1,1,,,,,,,,,,,,1,,,,,1,,,1,,,1,1,,,,1,,1,,,,,,,,1,1,,1,,,,1,,,,,,,,,,1,,0,38,23446,488462,5,3,,2,,,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,,1,,,,,,,,,,1,,1,,,,1,,,,,,,1,,,,1,,1,,,,,,,,,1,1,,1,,,,,,,,,,,,,,1,,1,39,22808,488363,15,,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,1,,23714,488803,10,,,1,,,1,,,,,,,,,,,,,0
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,1,,0,35,23796,488585,11,12,,1,,,,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,1,,0,20,23879,488410,12,,,1,,,,,,,,,,,,,,,,0
,0,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,1,,1,50,23354,488528,6,,,3,1,,1,,,,,,,,,,,,,1000
,,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,0,75,23557,488562,4,,,2,,,1,,,,,,,,,,,,,2000
,,,,1,1,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,1,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,1,39,22933,488448,15,1,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,1,,,,1,,,,1,,,,1,,,,1,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,,,,,,,1,,0,42,23327,488506,6,,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,1,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,1,65,23282,488500,6,4,,3,,,2,,,,,,,,,,,,,2000
,1,,,,1,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,1,12,22855,488767,16,6,,1,,,,,,,,,,,,,,,,0
,1,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,1,,,1,1,,,,,,1,,,,,,,,,,1,,1,42,22910,488805,17,3,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,1,17,23368,488915,18,,,1,,,,,,,,,,,,,,,,0
,1,,,1,1,,,,1,1,,,,1,,,,,,,,1,,,,,1,,,,,,,1,,1,1,1,,1,,,,,,,,1,1,,,1,,,1,,,,1,,,,,,1,,1,50,23404,488857,18,,,2,,,1,,,,,,,,,,,,,1000
,,,1,,1,,,,,1,,,1,,,,,,,,,1,1,,,,,,,1,,,1,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,1,34,23244,488900,17,5,,2,,,1,,,,,,,,,,,,,0
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,1,,1,59,22689,488538,16,,,2,,,1,,,,,,,,,,12,,,1000
,,,,,1,,,,1,,,,,,,,,,,,,1,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,1,30,23441,488758,9,,,1,,,,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,0,32,23796,488585,11,2,,2,,,1,,,,,,,,,,,,,0
,1,,1,1,1,,,,1,1,,,,,,,,,,,,1,1,,,,,,,,,,1,,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,1,61,23119,488594,7,3,,3,,,2,,,,,,,,,,,,,2000
,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,0,18,23990,488651,20,,,1,,,,,,,,,,,,,,,,0
,0,,,,1,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,1,,,1,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,0,35,23221,488844,17,3,,2,,,1,,,,,,,,,,,,,0
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,1,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,1,92,22832,488655,16,5,,4,,,3,,,,,,,,,,,,,2000
,1,,,,1,,,,,,,,,,,,1,,,,,1,1,,,,,,,1,,,,,,,,,1,1,,,,,,,,1,,,1,,,,1,,,,,,,,,,1,,0,38,23445,488923,18,,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,0,32,23421,488599,1,4,,2,,,1,,,,,,,,,,,,,1000
,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,0,24,23990,488651,20,2,,1,,,,,,,,,,,,,,,,0
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,1,,,,,,1,,1,,,,,,,1,,,1,1,,,,,,1,,1,20,23618,488861,18,,,1,,,,,,,,,,,,,,,,0
,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,1,85,23324,488326,14,,,4,,,3,,,,,,,,,,,,,3000
,0,,,,1,,,1,1,1,,,,,,,,1,,,1,,,,,1,,,,,,,,1,,1,,1,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,1,,0,36,23327,488506,6,,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,0,78,23199,488569,7,,,2,,,1,,,,,,,,,,,,,2000
,1,,,,1,,,,1,,,,,1,,,1,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,1,,0,25,22761,488628,16,,,1,,,,,,,,,,,,,,,,1000
,0,,1,,1,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,1,28,23124,488819,17,,,2,,,1,,,,,,,,,,,,,0
,1,,1,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,1,,1,,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,1,,1,40,22975,488356,15,7,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,1,,,1,,,,,,,1,,1,20,22792,488747,16,,,1,,,1,,,,,,,,,,,,,0
,1,1,,,1,,,,1,1,,,,1,,,,,,1,,1,1,,,,1,1,,,,,,,,1,1,1,,,,,,,,,,,1,,,,,,1,,,1,,1,,,,,1,,1,31,22915,488460,15,2,,1,,,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,1,,,,,,,,,,1,,1,1,,,1,1,,,,,1,1,,,,,1,,,,,,,,,,1,1,,,,,,1,,,,,,,,,,1,,0,45,23555,488323,13,,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,1,,,,1,,,1,1,,,,,,1,,1,28,23453,488947,18,,,1,,,1,,,,,,,,,,,,,0
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,14,23124,488819,17,2,,1,,,1,,,,,,,,,,,,,0
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,1,,,,,,,,1,,,,,,,1,,,1,,,,,,,1,,1,31,23608,488253,13,4,,1,,,,,,,,,,,,,,,,1000
,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,1,20,23470,488926,18,,,1,,,,,,,,,,,,,,,,0
,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,0,127,23199,488569,7,2,,5,2,,3,,,,,,,,,,,,,4000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,1,35,22933,488448,15,,,1,,,,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,1,,,,,,,,,,,,1,,,1,,,1,,,,1,1,1,,,,1,,1,,,,,,1,,1,1,,,,,,1,1,,,,1,,,,,1,,1,67,24004,488617,20,,,3,,,2,,,,,2000,,,,,,,,1000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,1,,1,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,1,,0,54,23327,488506,6,,,2,,,1,,,,,,,,,,,,,2000
,0,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,0,45,23002,488413,15,,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,1,,,,1,,,,,,,,,1,,,,1,,,,,,1,1,,,,,1,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,1,,1,40,23205,488506,7,4,,2,,,1,,,,,,,,,,,,,1000
,1,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,0,48,23557,488562,4,1,,2,,,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,1,,1,40,23075,488559,7,,,1,,,,,,,,,,,,,,,,1000
,1,,,,1,,,,1,1,,,,,,,,,,,,1,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,1,34,23608,488253,13,29,,1,,,,,,,,,,,,,,,,1000
,,,,,1,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,1,,,,,,,1,,1,30,23648,488636,3,,,1,,,,,,,,,,,,,,,,1000
,0,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,1,15,22991,488772,17,,,1,,,1,,,,,,,,,,,,,0
,1,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,1,,,,,1,,,,1,31,23205,488516,7,6,,1,,,,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0,13,23199,488569,7,6,,1,,,,,,,,,,,,,,,,0
,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,1,,,,1,70,23592,488261,,3,,3,,,2,,,,,,,,,,,,,1000
,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0,19,23555,488323,13,2,,1,,,,,,,,,,,,,,,,0
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,1,,,1,,,1,,,1,,,,,1,,,,1,25,23096,488481,7,,,1,,,1,,,,,,,,,,,,,0
,1,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,36,23199,488569,7,2,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,1,24,23572,488265,13,,,1,,,,,,,,,,,,,,,,0
,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,28,23555,488323,13,2,,2,,,1,,,,,,,,,,,,,0
,1,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,1,,,,1,94,23480,488342,13,2,,4,,,3,,,,,,,,,,,,,2000
,1,,1,,1,,,,1,,,,,,,,,1,,,,1,,,,1,,1,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,,62,,,,5,,2,,,1,,,,,,,,,,,,,1000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,1,1,,,,,,,,,1,1,1,1,,,,,,,1,,,,,,,1,,,,0,122,22761,488628,16,,,5,,,3,,,,,,,,,,,,,3000
,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,32,23002,488413,15,4,7,2,,,1,,,,,,,,,,,,,0
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,63,22854,488395,15,,,3,,,2,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,1,,,,,1,,,,1,28,22968,488374,15,,,1,,,1,,,,,,,,,,,,,0
,0,,,,1,,,,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,1,,,,1,,,,1,,,,1,53,22893,488744,16,,,2,,,1,,75,,,,,,,,,,,1000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,1,,1,,,,,1,,,,1,17,22806,488707,16,,,1,,,1,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,23575,488251,13,,,,,,,,,,,,,,,,,,,0
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,1,16,23648,488237,13,4,,1,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,23809,488287,13,,,,,,,,,,,,,,,,,,,0
,,,1,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,1,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,56,23555,488323,13,,,3,,,2,,,,,,,,,,,,,1000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,0,62,23555,488323,13,,,3,,,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,1,,,1,,1,,,,1,,1,1,,1,,,,1,,,,,,,,1,,,,,117,,,,1,,5,,,3,,,,,,,,,,,,,3000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,,23555,488323,13,,,2,,,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,1,,,,,,,,1,,,,,43,,,,4,,2,,,1,,,,,,,,,,,,,1000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,0,78,23555,488323,13,,,4,,,3,,,,,,,,,,,,,1000
,,,1,,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,1,,,1,,,,1,1,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,1,50,23592,488261,13,6,,2,,,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,84,23798,488310,13,3,,4,,,3,,,,,,,,,,,,,2000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,55,22835,488368,15,,,2,,,1,,,,,,,,,,,,,1000
,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,44,23555,488323,13,,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,100,23703,488296,13,,,4,,,3,,,,,,,,,,,,,2000
,0,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,33,23444,488242,13,2,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,75,23703,488296,13,,,3,,,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,,,,,,1,,,,,,,,1,1,,,1,,,,,,,,,,,1,,,,1,94,23792,488308,13,,,4,,,2,,,,,,,,,,,,,2000
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,0,20,23555,488323,13,,,2,,,1,,,,,,,,,,,,,0
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,1,,,,1,55,23473,488320,13,7,,2,,,1,,,,,,,,,,,,,2000
,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0,16,23555,488323,13,,,1,,,,,,,,,,,,,,,,0
,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,76,23575,488251,13,8,,3,,,2,,,,,,,,,,,,,2000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,1,43,22817,488384,15,1,,2,,,1,,,,,,,,,,,,,1000
,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,1,,,,1,66,22906,488339,15,,,3,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,1,1,,,,,1,,1,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,1,100,23018,488341,15,,,4,,,2,,,,,,,,,,,,,2000
,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,1,,,,,1,1,,1,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,60,22880,488324,15,1,,3,,,2,,,,,,,,,,,,,1000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,55,,,,,,2,,,1,,,,,,,,,,,,,1000
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,1,12,22968,488374,,7,,1,,,,,,,,,,,,,,,,0
,1,,1,,1,,,,1,,,,,,,,,,,,,1,,,,1,,1,,,,1,,,,,1,1,,,,1,,,,,,1,1,,,,,,1,,,,,,,,1,,,,,133,,,,7,,5,,,4,2014,,,,,,,,,,,,4000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,,23002,488413,15,,,2,,,,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,0,32,23002,488413,15,3,,1,,,1,,,,,,,,,,,,,0
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,1,37,22846,488570,16,1,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,72,22761,488628,16,,,4,,,2,,,,,,,,,,,,,1000
,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,40,23002,488413,15,5,7,2,,,1,,,,,,,,,,,,,0
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,1,22,22849,488727,16,,,1,,,,,,,,,,,,,,,,1000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,1,1,,,,,,,,,1,,,,,1,,,,1,30,22951,488461,15,,,1,,,1,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,183,22761,488628,16,,,,,,,,,,,,,,,,,,,5000
,,,,,1,,,,1,1,,,,,,,,,,,,,,,,1,,1,,,,1,1,1,,1,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,1,87,22591,488508,16,,,3,,,2,,,,,,,,,,,,,4000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,44,22761,488628,16,,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,1,9,22791,488654,16,,,1,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,0,95,22761,488628,16,,,5,,,3,,,,,,,,,,,,,2000
1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,53,22942,488723,,2,,3,,,2,,,,,,,,,,,,,1000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,1,18,22852,488696,16,,,1,,,,,,,,,,,,,,,,0
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,1,50,22852,488696,16,,,1,,,1,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,1,,,,,,,,1,,,,1,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,1,116,22824,488657,16,,,4,,,3,,,,,,,,,,,,,3000
,1,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,,65,,,,2,,3,,,2,,,,,,,,,,,,,2000
,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,54,23268,488329,14,3,,2,,,1,,,,,,,,,,,,,1000
,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,77,23233,488365,14,,,4,,,2,,,,,,,,,,,,,1000
,1,,1,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,52,23268,488329,14,2,,2,,,1,,,,,,,,,,,,,1000
,0,1,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,1,,,1,1,,,,1,,,,,17,,,,,,1,,,,,,,,,,,,,,,,0
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,0,47,23268,488329,14,,,2,,,1,,,,,,,,,,,,,1000
,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,0,55,23268,488329,14,,,2,,,1,,,,,,,,,,,,,1000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,1,,,,0,22,23268,488329,14,2,,1,,,,,,,,,,,,,,,,1000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,1,30,23618,488562,14,1,,2,,,1,,,,,,,,,,,,,0
