haussmann,ascenseur,orientation_sud,wc_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,chauffage_collectif,chauffage_sol,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,dernier_etage,local_velos,seloger,explorimmo,fnaim,laforet,pap,paruvendu,coordonnees_precises,surface,coordonnee_x,coordonnee_y,arrondissement,etage,nombre_etages,nombre_pieces,nombre_salles_de_bains,nombre_WC,nombre_chambres,date_refection,charges,nombre_fenetres,surface_balcon,date_construction,hauteur_plafond,taxe_fonciere,date_ravalement,honoraires,terrasse_surface,piscine_taille,classification_energie,prix
,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,1,,,,,1,,,,,,0,62,23268,488329,14,4,,3,1,1,2,,,,,,,,,,,,,500000
1,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,125,23268,488329,14,,,5,,1,3,,,,,,,,,,,,,1600000
,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,1,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,0,32,23268,488329,14,5,,2,,1,1,,,,,,,,,,,,,245000
,,,1,,1,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0,12,23268,488329,14,,,1,,1,,,,,,,,,,,,,,135000
,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,1,,1,,,1,,,,,,,,,,,1,1,,,1,,,,,,,,,1,,,,,,0,134,23268,488329,14,,4,5,1,2,4,,,,,,,,,,,,,1388000
,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,105,23268,488329,14,,,4,1,,3,,,,,,,,,,,,,787000
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,24,23621,488346,14,,,2,1,1,1,,,,,,,,,,,,,235000
,1,,1,,1,,,,1,1,,,,,,,,1,,,,1,,,,,,,,1,1,1,1,1,,,,1,,1,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,0,116,23268,488329,14,5,8,6,1,1,4,,,,,1910,,,,,,,,845000
,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,1,,,,,,,1,,,,,1,,,,,,1,31,23366,488308,14,4,,2,,1,1,,,,,,,,,,,,,289000
,,1,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,63,23239,488322,14,1,,3,1,1,1,,,,,,,,,,,,,530000
,1,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,53,23268,488329,14,2,,2,,1,1,,,,,,,,,,,,,495000
,1,,,,1,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,108,23140,488317,14,,,4,1,1,3,,,,,,,,,,,,,1225000
,0,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,1,31,23439,488313,14,4,,2,,,1,,,,,,,,,,,,,262000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,0,10,23268,488329,14,,,1,,1,,,,,,,,,,,,,,99000
,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,1,1,,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,0,75,23268,488329,14,8,,3,1,1,1,,,,,,,,,,,,,655000
,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,1,1,1,,1,,,,,,1,,1,,,1,,,,,,,,,,1,,,,,,1,116,23176,488302,14,,18,5,1,2,2,,,,,1973,,,,,,,,820000
,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,1,,1,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,49,23276,488346,14,2,,3,,1,2,,,,,,,,,,,,,510000
,1,,,,1,,,1,,1,,,1,,,,,,,,,,,,1,1,,,,,,,1,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,0,159,23268,488329,14,4,6,7,2,2,4,,,,,1900,,,,,,,,2300000
,,1,,,1,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,1,1,,,1,,,,,,1,,,1,,,,,,0,36,23268,488329,14,,,1,1,1,,,,,,,,,,,,,,455000
,,,,,1,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,1,61,23140,488317,14,,3,3,1,1,2,,,,,1990,,,,,,,,525000
,,1,,,1,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,0,40,23268,488329,14,,4,3,,1,2,,,,,1920,,,,,,,,346000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,42,23268,488329,14,,3,2,,1,1,,,,,,,,,,,,,309000
,,,,,,,,,1,1,,,1,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,34,23268,488329,14,,,2,,1,1,,,,,1910,,,,,,,,299000
,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,0,50,23268,488329,14,2,,3,1,1,1,,,,,,,,,,,,,420000
,,,,,1,,,,,1,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,1,,,,,,1,45,23154,488253,14,,,3,1,1,2,,,,,1948,,,,,,,,416000
,1,,1,,1,,,,1,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,81,23268,488329,14,,,4,1,1,3,,,,,,,,,,,,,693000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,50,23268,488329,14,7,13,2,1,1,1,,,,,1970,,,,,,,,350000
,1,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,37,23268,488329,14,2,,2,,,1,,,,,,,,,,,,,325000
,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,1,,1,,,,,,,,1,,1,,,,,,1,23,23267,488283,14,,,2,,1,1,,,,,1930,,,,,,,,221000
,,,,,1,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,1,1,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,0,37,23268,488329,14,2,6,2,1,1,1,,,,,1900,,,,,,,,358000
,0,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,68,23272,488415,14,,3,2,,1,1,,,,,,,,,,,,,730000
,1,,1,,1,,,,,1,,,1,,,,,,,,,1,,,,,,,,1,,,1,,,1,,,1,,,,,,,,,1,1,,1,,,,1,,,,,,1,,,,,,0,59,23268,488329,14,4,5,3,,1,2,,,,,1890,,,,,,,,525000
,0,,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,1,,1,,,,,,0,34,23268,488329,14,,,2,1,1,1,,,,,,,,,,,,,221000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,1,1,,1,,,,1,,,,,,,,1,1,,,,,,,,,1,,,1,,,,,,0,26,23268,488329,14,,12,1,1,1,,,,,,1976,,,,,,,,220000
,1,1,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,1,1,,,,,,,,,1,,,1,,,,,,0,34,23268,488329,14,,,1,1,1,,,,,,,,,,,,,,299000
,,,1,,1,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,1,,,,,,0,48,23268,488329,14,,2,3,1,1,2,,,,,1920,,,,,,,,445000
,,,,,1,,,,1,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0,18,23268,488329,14,,,1,,1,,,,,,,,,,,,,,157000
,,,1,,1,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,1,,,,,,,,,,,,,,,1,1,,1,,,,,,,1,,,1,,,,,,1,23,23176,488338,14,,,1,1,1,,,,,,,,,,,,,,199000
,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,1,,,,,,0,132,23268,488329,14,,6,6,1,2,3,,,,,,,,,,,,,1195000
,,1,,,1,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,1,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,62,23267,488283,14,,,3,1,1,2,,,,,1890,,,,,,,,449000
,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,1,,,,,,1,10,23267,488283,14,,,1,,1,,,,,,,,,,,,,,110000
,,,,,1,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,1,20,23176,488338,14,,,1,,1,,,,,,,,,,,,,,165000
,1,1,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,124,23268,488329,14,,,4,1,2,3,,,,,,,,,,,,,1295000
,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,40,23267,488283,14,,5,2,1,1,1,,,,,1974,,,,,,,,369000
,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,0,9,23268,488329,14,7,,1,,,,,,,,,,,,,,,,97000
,1,1,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,74,23268,488329,14,,10,3,1,1,2,,,,,,,,,,,,,796000
,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,33,23268,488329,14,3,5,2,,1,1,,,,,1920,,,,,,,,270000
,1,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,1,,1,,,,,,,,1,1,,1,1,,,,,,,,,1,,,,,,1,122,23182,488278,14,,9,6,3,2,5,,,,,,,,,,,,,1350000
,1,,1,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1,,,1,1,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,79,23268,488329,14,,7,4,1,1,2,,,,,1898,,,,,,,,780000
,1,,1,1,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,111,23268,488329,14,,,5,1,1,3,,,,,,,,,,,,,930000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,1,,1,,1,,,,,,,,,,,,1,1,,,,,,,,,1,,,1,,,,,,0,24,23268,488329,14,5,,1,1,1,,,,,,1970,,,,,,,,222000
,1,1,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,110,23268,488329,14,,11,5,1,2,4,,,,,1979,,,,,,,,445000
,1,1,,1,1,,,,1,,,,1,,,,,,,,,1,,,,,,1,,1,,,1,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,57,23268,488329,14,,6,3,1,1,2,,,,,1930,,,,,,,,495000
,,,1,,1,,,,1,1,,,,,,,,1,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0,10,23268,488329,14,,6,1,,,,,,,,1910,,,,,,,,95000
,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0,17,23268,488329,14,,5,1,,1,,,,,,,,,,,,,,212000
,1,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,1,59,23355,488209,14,,13,3,1,1,2,,,,,1960,,,,,,,,550000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,1,,1,,,,,,0,25,23268,488329,14,,5,2,,1,1,,,,,,,,,,,,,170000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,1,,,,,,,,,1,,,1,,,,,,1,64,23254,488230,14,,,3,,,2,,,,,,,,,,,,,633000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,90,23268,488329,14,,,5,1,,4,,,,,,,,,,,,,675000
1,1,1,1,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,1,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,80,23268,488329,14,,,4,1,1,2,,,,,,,,,,,,,780000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,50,23268,488329,14,,11,2,,1,1,,,,,1980,,,,,,,,434000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,0,26,23268,488329,14,,,1,1,,,,,,,,,,,,,,,225000
,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,0,17,23268,488329,14,1,,1,1,1,,,,,,,,,,,,,,186000
,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0,30,23268,488329,14,,,1,,1,,,,,,,,,,,,,,300000
,1,1,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,28,23193,488301,14,1,5,2,,1,1,,,,,1930,,,,,,,,256000
,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,40,23254,488230,14,,,2,,,1,,,,,,,,,,,,,296000
1,1,,,,1,,,,1,,,1,,,,,1,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,52,23247,488241,14,2,6,3,,1,2,,,,,1900,,,,,,,,479000
,0,,1,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,1,,,,,,0,45,23268,488329,14,,,2,1,1,1,,,,,,,,,,,,,397000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,32,23268,488329,14,,3,2,,,,,,,,,,,,,,,,272000
,,,1,,1,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,1,1,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,50,23268,488329,14,6,,2,1,1,1,,,,,,,,,,,,,405000
,1,,1,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,1,,1,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,0,106,23268,488329,14,5,8,6,1,1,4,,,,,1910,,,,,,,,840000
,1,,1,,1,,,,1,,,,,,,,,,,,,1,,,1,,,1,,,,1,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,1,123,23267,488283,14,4,4,5,1,2,4,,,,,,,,,,,,,1353000
,,,,,1,,,,1,1,,,1,,,,,1,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,0,32,23268,488329,14,,6,1,,1,,,,,,1890,,,,,,,,250000
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,0,20,23268,488329,14,4,6,1,,1,,,,,,,,,,,,,,186000
,,,1,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,1,,,1,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,132,23305,488389,14,,,5,2,2,3,,,,,,,,,,,,,1007000
,,,,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,1,,,,,,1,22,23206,488291,14,,6,1,,1,,,,,,1900,,,,,,,,220000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,1,,,,,,,,,1,,,1,,,,,,0,31,23268,488329,14,7,9,1,1,,,,,,,1960,,,,,,,,245000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,96,23268,488329,14,,,5,1,,3,,,,,,,,,,,,,935000
,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,0,39,23268,488329,14,3,6,2,,1,1,,,,,1990,,,,,,,,398000
,,1,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,43,23268,488329,14,,,3,1,1,2,,,,,,,,,,,,,380000
,,,1,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,1,,,,,,1,,,1,,,1,,,,,,0,30,23268,488329,14,,,2,1,1,1,,,,,,,,,,,,,199000
,,1,,,1,,,,1,1,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0,20,23268,488329,14,,2,1,,1,,,,,,1900,,,,,,,,168000
,1,1,1,,1,,,,1,1,,,,,,,,,,,,1,,,,,,,,1,1,,1,,,,1,1,1,,,,,,,,,1,1,1,1,,,,,,,,,,1,,,,,,0,59,23268,488329,14,,6,3,1,,1,,,,,,,,,,,,,520000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,1,91,23225,488384,14,,6,4,1,1,2,,,,,,,,,,,,,875000
,1,,1,1,1,,,,1,1,1,,,,,,,,,,,1,,,1,,,,,,,1,,1,,,,1,,1,,,,,,1,,1,1,,,,,,1,,,,,,1,,,,,,0,43,23268,488329,14,2,,2,,1,1,,,,,,,,,,,,,470000
,1,,1,1,1,,,,1,1,1,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,1,,1,,,,,,1,,1,1,,,,,,1,,,1,,,1,,,,,,0,27,23268,488329,14,,,1,,1,,,,,,,,,,,,,,295000
,,1,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,29,23268,488329,14,,6,2,,1,1,,,,,1920,,,,,,,,260000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,120,23276,488346,14,3,,5,1,2,3,,,,,,,,,,,,,1350000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,1,,,1,,,,,,1,27,23254,488230,14,,,1,,,,,,,,,,,,,,,,295000
,,,,,1,,,,1,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0,16,23268,488329,14,,3,1,1,1,,,,,,1974,,,,,,,,174000
,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,0,40,23268,488329,14,2,6,2,,,1,,,,,,,,,,,,,312000
,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0,27,23268,488329,14,,,1,1,1,,,,,,,,,,,,,,215000
,1,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,46,23059,488275,14,,,3,,1,2,,,,,1890,,,,,,,,389000
,1,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,32,23061,488274,14,,,2,,,1,,,,,,,,,,,,,233000
,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,,1,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,50,23268,488329,14,6,,2,1,,1,,,,,,,,,,,,,390000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,122,23268,488329,14,2,9,5,1,1,4,,,,,1970,,,,,,,,1230000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,1,,,,,,0,27,23268,488329,14,6,,1,1,1,,,,,,,,,,,,,,200000
,,,1,,1,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,1,,,1,,,,,,,,1,,1,,,,,,0,40,23268,488329,14,,2,2,,1,1,,,,,,,,,,,,,339000
,1,,,1,,,,,1,1,,,1,,,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,94,23268,488329,14,,5,4,1,1,2,,,,,1910,,,,,,,,980000
,1,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,1,,,1,,,,,,,,,1,,,,,,0,112,23268,488329,14,11,,4,2,2,3,,,,,,,,,,,,,968000
,,,1,,1,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,1,,,,,,1,25,23336,488266,14,,,1,,1,,,,,,1880,,,,,,,,223000
,1,,1,,1,,,,1,1,,,1,,,,,,,,,,,,,,,1,,,1,,1,1,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,96,23268,488329,14,7,16,5,1,1,3,,,,,1979,,,,,,,,935000
,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,0,65,23268,488329,14,,,2,,1,1,,,,,,,,,,,,,490000
,1,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,1,1,,,,,,1,,1,,,,,,1,132,23267,488283,14,,4,5,1,2,4,,,,,2015,,,,,,,,1515000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,24,23268,488329,14,,5,2,,1,1,,,,,1870,,,,,,,,202000
,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,1,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,92,23233,488365,14,,8,3,,,2,,,,,1960,,,,,,,,875000
,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,1,31,23322,488395,14,,,2,1,1,1,,,,,,,,,,,,,335000
,1,,1,,1,,,,1,,,,,,,,,,,,,1,,,,1,,1,,,,,1,,,1,1,1,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,0,89,23268,488329,14,4,8,5,1,1,3,,,,,1970,,,,,,,,625000
,0,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,1,38,23165,488338,14,4,6,2,1,1,1,,,,,1880,,,,,,,,349000
,1,,1,,1,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,1,,1,,1,1,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,71,23268,488329,14,,13,3,1,1,2,,,,,1970,,,,,,,,513000
,,,,,1,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,1,25,23303,488249,14,,2,1,,1,,,,,,1900,,,,,,,,217000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,0,73,23268,488329,14,,18,3,,1,2,,,,,1966,,,,,,,,655000
,1,1,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,1,1,1,,,,1,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,68,23268,488329,14,2,,4,1,1,2,,,,,,,,,,,,,598000
,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,0,27,23268,488329,14,2,,2,,1,1,,,,,,,,,,,,,245000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,0,32,23268,488329,14,,,1,1,1,,,,,,,,,,,,,,260000
,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,0,93,23268,488329,14,5,6,4,,2,3,,,,,,,,,,,,,967000
,1,,1,,1,,,,1,1,,1,,,,,,,,,,1,,,,1,,1,,,1,,1,1,,,,,,,,,,,,1,,1,1,,,1,,,,,,,,,1,,,,,,0,40,23268,488329,14,,7,2,1,1,1,,,,,1980,,,,,,,,440000
