haussmann,ascenseur,orientation_sud,wc_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,chauffage_collectif,chauffage_sol,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,dernier_etage,local_velos,seloger,explorimmo,fnaim,laforet,pap,paruvendu,coordonnees_precises,surface,coordonnee_x,coordonnee_y,arrondissement,etage,nombre_etages,nombre_pieces,nombre_salles_de_bains,nombre_WC,nombre_chambres,date_refection,charges,nombre_fenetres,surface_balcon,date_construction,hauteur_plafond,taxe_fonciere,date_ravalement,honoraires,terrasse_surface,piscine_taille,classification_energie,prix
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,227000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,222000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,1,,,,,,,,,1,,,,1,1,,1,,1,1,,,,,,,,,,,,,,1,,240,,,,,,9,,,4,,,,,,,,,,,,,1130000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,83,,,,,,4,,,3,,,,,,,,,,,,,298000
,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,1,1,1,,,1,,,,,,,,,,,,,,1,,90,,,,,,4,,,2,,,,,,,,,,,,,441000
,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,1,,166,,,,,,7,,,2,,,,,,,,,,,,,575000
,,1,,1,1,,,1,1,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,1,1,,,,,1,,,,,,,,,,,,,,1,,180,,,,,,7,,,,,,,,,,,,,,,,690000
,,1,,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,1,,1,,,1,1,,1,,,,,,,,,,,1,,3100,,,,1,,12,1,,3,,,,,,,,,,,,,2575000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,200000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,94,,,,,,5,,,3,,,,,,,,,,,,,262000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,122,,,,,,6,,,3,,,,,,,,,,,,,497000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,1,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,1,,197,,,,1,,7,,,,,,,,,,,,,,,,1658000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,219000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,67,,,,,,3,,,,,,,,,,,,,,,,255000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,125,,,,1,,5,,,2,,,,,,,,,,,,,462000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,114,,,,,,5,1,,4,,,,,,,,,,,,,468000
,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,1,,,,,,,1,,,1,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,118,,,,1,,5,,,2,,,,,,,,,,,,,425000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,267,,,,,,7,,,,,,,,,,,,,,,,435000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,100,,,,,,3,2,,3,,,,,,,,,,,,,410000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,1,,,,,,,,,1,1,,1,,,1,,,1,,,,,,,,,,,1,,120,,,,,,6,,,3,,,,,,,,,,,,,650000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,82,,,,,,3,,,1,,,,,,,,,,,,,229000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,88,,,,,,5,,,3,,,,,,,,,,,,,234000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,217000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,230000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,97,,,,,,5,,,3,,,,,,,,,,,,,152000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,0,1,,,,,,1,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,81,,,,,,4,,,3,,,,,,,,,,,,,222000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,1,,55,,,,,,3,,,,,,,,,,,,,,,,262000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,135,,,,,,6,,,4,,,,,,,,,,,,,698000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,1,,76,,,,,,4,,,2,,,,,,,,,,,,,320000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,99,,,,,,5,,,2,,,,,,,,,,,,,359000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,90,,,,,,5,,,3,,,,,,,,,,,,,306000
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,110,,,,,,5,,,3,,,,,,,,,,,,,599000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,139,,,,,,6,,,4,,,,,,,,,,,,,370000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,139,,,,,,6,,,4,,,,,,,,,,,,,370000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,1,1,,,,1,1,,,1,1,,,,,1,,,,,,,,,,,,,,1,,85,,,,,,4,,,2,,,,,,,,,,,,,370000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,126,,,,,,6,,,3,,,,,,,,,,,,,612000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,150,,,,,,7,,,2,,,,,,,,,,,,,345000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,240000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,80,,,,,,5,,,4,,,,,,,,,,,,,330000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,145,,,,,,7,,,,,,,,,,,,,,,,659000
,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,1,,1,,1,,,,,1,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,1,,200,,,,,,7,,,4,,,,,,,,,,,,,1190000
,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,1,,161,,,,,,6,,,,,,,,,,,,,,,,760000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,,,,,,,,,1,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,130,,,,,,6,,,2,,,,,,,,,,,,,378000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,103,,,,,,6,,,4,,,,,,,,,,,,,229000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,220,,,,,,6,,,2,,,,,,,,,,,,,959000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,84000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,220000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,110,,,,,,5,,,3,,,,,,,,,,,,,602000
,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,117,,,,,,6,,,,,,,,,,,,,,,,388000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,320,,,,1,,9,,,2,,,,,,,,,,,,,990000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,115,,,,,,6,,,3,,,,,,,,,,,,,614000
,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,1,,1,,,,,,,,,1,,,,,,,,1,,150,,,,,,6,,,5,,,,,,,,,,,,,636000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,1,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,101,,,,,,4,,,3,,,,,,,,,,,,,603000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,1,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,123,,,,,,6,,,4,,,,,,,,,,,,,621000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,218000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,140,,,,,,5,,,4,,,,,,,,,,,,,634000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,60,,,,,,3,,,2,,,,,,,,,,,,,179000
,,,,1,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,1,,70,,,,,,5,,,,,,,,,,,,,,,,305000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,220,,,,,,6,,,4,,,,,,,,,,,,,1130000
,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,106,,,,,,6,,,3,,,,,,,,,,,,,595000
,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,53,,,,,,3,,,,,,,,,,,,,,,,308000
,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,106,,,,,,6,1,,4,,,,,,,,,,,,,326000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,1,1,,,,,1,,,,,,1,,,,,,,,1,,180,,,,,,5,,,,,,,,,,,,,,,,570000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,105,,,,,,6,,,3,,,,,,,,,,,,,365000
,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,150,,,,,,7,,,2,,,2,,,,,,,,,,395000
,,1,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,265,,,,,,6,,,4,,,,,,,,,,,,,1190000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,,,1,,,1,1,,,,,1,,,,,,,,,,,,,,1,,115,,,,,,6,,,3,,,,,,,,,,,,,405000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,120,,,,,,6,,,3,,,,,,,,,,,,,325000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,97,,,,,,4,,,,,,,,,,,,,,,,430000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,82,,,,,,5,,,1,,,,,,,,,,,,,402000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,235000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,0,60,23268,488329,14,,,3,,,,,,,,,,,,,,,,485000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,214000
,,,,1,1,,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,1,1,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,150,,,,,,6,,,3,,,,,,,,,,,,,330000
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,68,,,,,,3,,,,,,,,,,,,,,,,490000
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,83,,,,,,5,,,,,,,,,,,,,,,,430000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,160,,,,,,7,,,4,,,,,,,,,,,,,450000
,,,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,92,,,,,,4,,,3,,,,,,,,,,,,,580000
,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,,,,1,1,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,1,1,175,24041,489146,,1,,6,,,2,,,,,,,,,,,,,450000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,89,,,,,,4,,,3,,,,,,,,,,,,,370000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,82,,,,,,4,,,,,,,,,,,,,,,,440000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,160,,,,,,6,,,4,,,,,,,,,,,,,415000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,89,22974,488563,,,,6,,,4,,,,,,,,,,,,,328000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,129,,,,,,7,,,5,,,,,,,,,,,,,656000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,1,,65,,,,,,4,,,2,,,,,,,,,,,,,275000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,121,,,,,,5,,,4,,,,,,,,,,,,,619000
,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,1,,886,,,,,,6,,,,,,,,,,,,,,,,1596000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,127,,,,,,6,,,5,,,,,,,,,,,,,598000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,1,,130,,,,,,7,,,5,,,,,,,,,,,,,287000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,105,,,,,,5,,,,,,,,,,,,,,,,340000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,1,,100,,,,,,5,,,,,,,,,,,,,,,,318000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,77,,,,,,4,,,3,,,,,,,,,,,,,389000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,1,,,,,1,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,200,,,,,,7,,,,,,,,,,,,,,,,670000
,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,100,,,,,,6,,,4,,,,,,,,,,,,,639000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,103,22974,488563,,,,7,,,5,,,,,,,,,,,,,347000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,103,,,,,,6,,,5,,,,,,,,,,,,,336000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,252000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,83,,,,,,5,,,3,,,,,,,,,,,,,260000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,84,,,,,,4,,,3,,,,,,,,,,,,,284000
,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,90,,,,,,5,,,,,,,,,,,,,,,,190000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,95,,,,,,5,,,4,,,,,,,,,,,,,319000
,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,87,,,,,,5,,,2,,,,,,,,,,,,,279000
,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,1,1,1,,,1,,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,180,,,,,,6,,,,,,,,,,,,,,,,765000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,90,,,,1,,5,,,1,,,,,,,,,,,,,250000
,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,,,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,120,,,,,,6,,,1,,,,,,,,,,,,,440000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,1,1,,1,,,1,,,,,,,,,,,,,,1,,140,,,,,,7,,,,,,,,,,,,,,,,387000
,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,110,,,,,,5,,,4,,,,,,,,,,,,,384000
,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,190,,,,,,7,,,2,,,,,,,,,,,,,597000
,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,1,,1,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,165,,,,,,6,2,,4,,,,,,,,,,,,,1100000
,,,1,,1,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,80,,,,,,4,,,3,,,,,,,,,,,,,399000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,110,,,,,,,,,3,,,,,,,,,,,,,377000
,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,130,,,,,,,,,4,,,,,,,,,,,,,397000
,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,110,,,,,,,,,4,,,,,,,,,,,,,400000
,,,1,,1,,,1,1,,,,,,,,,,,,,,,,1,1,,1,,1,,1,,,,,1,,,,,1,1,,,1,1,,1,,1,1,,,,,,,,,,,,,,1,,180,,,,,,8,,,2,,,,,,,,,,,,,980000
,,,1,1,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,1,,123,,,,,,5,,,3,,,,,,,,,,,,,330000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,180,,,,,,7,,,4,,,,,,,,,,,,,750000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,,,,,,,,1,,80,,,,,,5,,,,,,,,,,,,,,,,352000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,70,,,,,,4,,,,,,,,,,,,,,,,344000
,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,,110,,,,,,6,,,4,,,,,,,,,,,,,476000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,129,,,,,,,,,4,,,,,,,,,,,,,487000
,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,1,1,,,,,1,,,1,,,,,,,,,,,1,,50,,,,,,3,,,2,,,,,,,,,,,,,173000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,1,,375,,,,,,10,,,,,,,,,,,,,,,,930000
,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,1,,125,,,,,,6,,,3,,,,,,,,,,,,,460000
,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,1,1,,1,,,,,,,,,,,,,,,,,1,,115,,,,,,6,,,3,,,,,,,,,,,,,463000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,1,,,,,1,,,,,,1,,,,,,,,1,,95,,,,,,6,,,4,,,,,,,,,,,,,494000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,97,,,,,,5,,,4,,,,,,,,,,,,,431000
,,,,1,1,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,220,,,,1,,7,,,5,,,,,,,,,,,,,795000
,,1,1,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,1,1,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,137,,,,,,6,,,1,,,,,,,,,,,,,445000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,1,,,,,,,,,,,,,,1,,125,,,,,,5,,,3,,,,,,,,,,,,,280000
