haussmann,ascenseur,orientation_sud,WC_separes,salon,cuisine,metro_proche,refait_recemment,mezzanine,calme,digicode,videophone,chauffage_electrique,chauffage_individuel,ecoles_proches,commerces_proches,sur_cour,vue_toits,porte_blindee,poutres_apparentes,parquet,baignoire,cuisine_moderne,cuisine_americaine,cuisine_equipee,sans_vis_a_vis,balcon,cinemas_proches,cheminee,prevoir_travaux,parking,cave,rangements,immeuble_pierre,gardien,dressing,lumineux,moulures,double_vitrage,ravalements_recents,buanderie,chauffage_gaz,parking_public_proche,debarras,jardin,maison,appartement,entree,plan_etoile,traversant,terrasse,piscine,terrains_sport_proches,meuble,etat_general,etat_copropriete,studio,surface,coordonnee_x,coordonnee_y,arrondissement,etage,nombre_etages,nombre_pieces,nombre_salles_de_bains,nombre_WC,nombre_chambres,date_refection,charges,nombre_fenetres,surface_balcon,date_construction,hauteur_plafond,taxe_fonciere,date_ravalement,honoraires,terrasse_surface,piscine_taille,classification_energie,prix
,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,30,23268,488329,14,,,1,,,,,,,,,,,,,,,,300000
,1,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,28,23140,488317,14,1,,2,,,1,,,,,,,,,,,,,256000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,40,23254,488230,14,,,2,,,1,,,,,,,,,,,,,296000
1,1,,,,1,,,,1,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,52,23268,488329,14,2,,3,,,2,,,,,,,,,,,,,479000
,1,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,1,,,,,,1,,,,45,23268,488329,14,,,2,1,,1,,,,,,,,,,,,,397000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,32,23268,488329,14,,,2,,,,,,,,,,,,,,,,272000
,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,1,,1,1,,,,,,,,,,,1,1,,,,,,1,,,,50,23268,488329,14,6,,2,1,,1,,,,,,,,,,,,,405000
,1,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,1,,1,,,,,,,,1,1,,1,,,,1,,,,106,23268,488329,14,5,,6,1,,4,,,,,,,,,,,,,840000
,1,,,,1,,,,1,,,,,,,,,,,1,,,1,,,1,,,,1,,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,123,23267,488283,14,4,,5,1,2,4,,,,,,,,,,,,,1353000
,,,,,1,,,,1,1,,,1,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,32,23268,488329,14,,,1,,,,,,,,,,,,,,,,250000
,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,20,23268,488329,14,4,,1,,,,,,,,,,,,,,,,186000
,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,1,,,1,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,132,23305,488389,14,,,5,2,2,3,,,,,,,,,,,,,1007000
,,,,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,1,22,23268,488329,14,,,1,,,,,,,,,,,,,,,,220000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,1,,,,,,,,,1,31,23268,488329,14,7,,1,1,,,,,,,,,,,,,,,245000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,96,23268,488329,14,,,5,1,,3,,,,,,,,,,,,,935000
,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,39,23268,488329,14,3,,2,,,1,,,,,,,,,,,,,398000
,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,1,,,,,,,,,,43,23268,488329,14,,,3,1,,2,,,,,,,,,,,,,380000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,1,,,,,,1,,,1,30,23268,488329,14,,,2,1,,1,,,,,,,,,,,,,199000
,,1,,,1,,,,1,1,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,20,23268,488329,14,,,1,,,,,,,,,,,,,,,,168000
,1,,,,1,,,,1,1,,,,,,,,,,1,,,,,,,,1,1,,1,,,,1,1,1,,,,,,,,,1,1,1,1,,,,1,,,,59,23268,488329,14,,,3,1,,1,,,,,,,,,,,,,520000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,91,23225,488384,14,,,4,1,,2,,,,,,,,,,,,,875000
,1,,,1,1,,,,1,1,1,,,,,,,,,1,,,1,,,,,,,1,,1,,,,1,,1,,,,,,1,,1,1,,,,,,1,,,,43,23268,488329,14,2,,2,,,1,,,,,,,,,,,,,470000
,1,,,1,1,,,,1,1,1,,,,,,,,,1,,,1,,,,,,,1,,,,,,1,,1,,,,,,1,,1,1,,,,,,1,,,1,27,23268,488329,14,,,1,,,,,,,,,,,,,,,,295000
,,1,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,29,23268,488329,14,,,2,,,1,,,,,,,,,,,,,260000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,1,,,,120,23268,488329,14,3,,5,1,2,3,,,,,,,,,,,,,1350000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,1,27,23254,488230,14,,,1,,,,,,,,,,,,,,,,295000
,,,,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,23268,488329,14,,,1,1,,,,,,,,,,,,,,,174000
,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,40,23268,488329,14,2,,2,,,1,,,,,,,,,,,,,312000
,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,27,23268,488329,14,,,1,1,,,,,,,,,,,,,,,215000
,1,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,46,23268,488329,14,,,3,,,2,,,,,,,,,,,,,389000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,32,23063,488273,14,,,2,,,1,,,,,,,,,,,,,233000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,50,23268,488329,14,6,,2,1,,1,,,,,,,,,,,,,390000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,1,,,,,,,,,,,,1,,,,,,,,,,,122,23268,488329,14,2,,5,1,,4,,,,,,,,,,,,,1230000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,1,,,1,27,23268,488329,14,6,,1,1,,,,,,,,,,,,,,,200000
,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,1,,,,1,,,,40,23268,488329,14,,,2,,,1,,,,,,,,,,,,,339000
,1,,,1,,,,,1,1,,,1,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,1,,,,,,,1,,,,94,23268,488329,14,,,4,1,,2,,,,,,,,,,,,,980000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,1,,,1,,,,,,,112,23268,488329,14,11,,4,2,2,3,,,,,,,,,,,,,968000
,,,,,1,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,25,23268,488329,14,,,1,,,,,,,,,,,,,,,,223000
,1,,,,1,,,,1,1,,,1,,,,,,,,,,,,,1,,,1,,1,1,,1,,1,,,,,,,,,,1,1,,,,,,1,,,,96,23268,488329,14,7,,5,1,,3,,,,,,,,,,,,,935000
,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,65,23268,488329,14,,,2,,,1,,,,,,,,,,,,,490000
,1,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,1,1,,,,,,132,23267,488283,14,,,5,1,2,4,,,,,,,,,,,,,1515000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,24,23268,488329,14,,,2,,,1,,,,,,,,,,,,,202000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,1,,1,,1,,,,,,,,,,1,1,,,,,,,,,,92,23268,488329,14,,,3,,,2,,,,,,,,,,,,,875000
,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,31,23268,488329,14,,,2,1,,1,,,,,,,,,,,,,335000
,1,,,,1,,,,1,,,,,,,,,,,1,,,,1,,1,,,,,1,,,1,1,1,,,,,,,,,,1,,,1,,,,,,,,89,23268,488329,14,4,,5,1,,3,,,,,,,,,,,,,625000
,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,1,,1,,,,1,,,,38,23268,488329,14,4,,2,1,,1,,,,,,,,,,,,,349000
,1,,,,1,,,,1,1,,,,,,,,,,,,,1,,,,,,,1,,1,,1,1,1,,,,,,,,,,1,1,,,,,,,,,,71,23268,488329,14,,,3,1,,2,,,,,,,,,,,,,513000
,,,,,1,,,,,1,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,25,23268,488329,14,,,1,,,,,,,,,,,,,,,,217000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,1,,,,1,,,,73,23268,488329,14,,,3,,,2,,,,,,,,,,,,,655000
,1,1,,,1,,,,1,1,,,,,,,,,,,,,,,,1,,,,1,1,1,,1,1,1,,,,1,,,,,,1,1,,,,,,,,,,68,23268,488329,14,2,,4,1,,2,,,,,,,,,,,,,598000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,1,1,,,,,,1,,,,27,23268,488329,14,2,,2,,,1,,,,,,,,,,,,,245000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,32,23268,488329,14,,,1,1,,,,,,,,,,,,,,,260000
,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,93,23268,488329,14,5,,4,,2,3,,,,,,,,,,,,,967000
,1,,,,1,,,,1,1,,1,,,,,,,,1,,,,1,,1,,,1,,1,1,,,,,,,,,,,,1,,1,1,,,1,,,1,,,,40,23268,488329,14,,,2,1,,1,,,,,,,,,,,,,440000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,1,,,,1,,,,60,23268,488329,14,,,2,,,1,,,,,,,,,,,,,522000
,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,1,1,,,,,,1,,,,55,23268,488329,14,4,,2,,,1,,,,,,,,,,,,,490000
,1,,,,1,,,,1,,,,1,,,1,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,1,1,,,1,,,1,,,,75,23268,488329,14,,,3,1,,2,,,,,,,,,,,,,1150000
,1,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,1,,,1,,,,125,23268,488329,14,,,4,1,,2,,,,,,,,,,,,,1150000
,1,,,,1,,,,,1,,,,,,,,,,,,,1,,,1,,,,,1,1,,1,,1,,,,,,,,,,1,,,1,,,,1,,,,50,23268,488329,14,,,2,,,1,,,,,,,,,,,,,449000
,1,,,,1,,,,,1,,,,,,,,,,,,,,1,,1,,,,,1,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,81,23267,488283,14,,,4,1,,3,,,,,,,,,,,,,690000
1,,,,,1,,,,1,1,,,1,,,,,,,1,,,,,,,,1,,,1,1,,,,,,1,,,,,,,,1,1,,,,,,,,,,45,23267,488283,14,5,,2,,,1,,,,,,,,,,,,,380000
,1,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,84,23268,488329,14,5,,4,1,,3,,,,,,,,,,,,,725000
,1,,,,1,,,,,1,,,,,,1,,,1,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,1,1,,,,,,,,,,48,23268,488329,14,2,3,3,1,,1,,,,,,,,,,,,,430000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,,,,,,,,,,,1,1,,,,,,1,,,,84,23268,488329,14,3,,4,,,3,,,,,,,,,,,,,710000
,1,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,1,,,1,,,1,1,,,1,,,1,,,,84,23140,488317,14,3,,4,,,3,,,,,,,,,,,,,710000
,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,1,,,,42,23362,488332,14,,,2,,,1,,,,,,,,,,,,,309000
,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,110,23268,488329,14,,,4,,,3,,,,,,,,,,,,,1085000
,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,42,23268,488329,14,,,2,,,1,,,,,,,,,,,,,486000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,,,,,,,1,1,,,,,,1,1,,1,14,23268,488329,14,,,1,,,,,,,,,,,,,,,,159000
,1,,,,1,,,,1,1,,,,,,,,,,,,,1,,,,,,,,1,,,1,,1,,,,,,,,,,1,1,,,1,,,1,,,,76,23268,488329,14,5,,3,1,,2,,,,,,,,,,,,,770000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,1,1,,,,,,1,,,1,29,23290,488420,14,1,,1,1,,,,,,,,,,,,,,,338000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,32,23268,488329,14,2,,2,,,1,,,,,,,,,,,,,330000
,,,,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,28,23268,488329,14,,,1,,,,,,,,,,,,,,,,274000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,17,23268,488329,14,1,,2,,,1,,,,,,,,,,,,,178000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,1,1,,,,,,,,,,50,23268,488329,14,6,,2,1,,1,,,,,,,,,,,,,330000
,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,36,23268,488329,14,6,,2,1,,1,,,,,,,,,,,,,250000
,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,1,,,,,,,,,,,,1,,,,,,,,,,,68,23268,488329,14,,,3,,,2,,,,,,,,,,,,,530000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,1,1,,,1,,,1,,,,56,23268,488329,14,2,,2,1,,1,,,,,,,,,,,,,530000
,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,1,,,1,31,23268,488329,14,8,,1,1,,,,,,,,,,,,,,,284000
,,,,,1,,,,,1,,,1,,,,,,,1,,,,,,,,1,,,1,,,,1,,,,,,,,1,,,1,1,,,,,,1,,,,84,23268,488329,14,1,,4,1,,3,,,,,,,,,,,,,645000
,1,1,,,1,,,,,1,,,,,,1,,,,,,,,1,,,,,,1,1,,,1,,,,,,,,,,,,1,1,,1,,,,1,,,,94,23268,488329,14,,,4,1,,2,,,,,,,,,,,,,689000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,88,23268,488329,14,8,,4,1,,3,,,,,,,,,,,,,620000
,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,1,22,23268,488329,14,,,1,1,,,,,,,,,,,,,,,205000
,,,,,1,,,,1,1,,,,,,1,,,,1,,,,,,,,1,,,1,,,,,,1,,,,,,,,,1,1,,,,,,1,1,,,55,23268,488329,14,2,,3,1,,1,,,,,,,,,,,,,489000
,1,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,,1,,1,,,,,,,,,,,1,1,,1,,,,1,,,,87,23268,488329,14,2,,3,1,,2,,,,,,,,,,,,,865000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,1,1,,,1,,,,,,,,,,,,1,1,,1,1,,,,,,,75,23268,488329,14,,,3,,,2,,,,,,,,,,,,,1340000
,1,1,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,75,23268,488329,14,,,3,1,,2,,,,,,,,,,,,,830000
,1,,,,1,,,,1,,,,1,,,,,,,,,,,1,,,,,,1,1,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,103,23268,488329,14,,,4,1,,3,,,,,,,,,,,,,897000
,1,,,1,,,,,1,1,,,,,,,,,,,,,,,,1,,,,1,1,,,1,,1,,,,,,,,,,1,,,,,,,1,,,,98,23268,488329,14,4,,4,1,2,3,,,,,,,,,,,,,910000
,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,1,,,1,,,,,,,,,,,1,,,,1,,,,,,,135,23268,488329,14,,,5,1,2,4,,,,,,,,,,,,,1453000
,1,,,,1,,,,1,1,,,1,,,,,,,,,,,1,,1,,,,1,1,1,,,,1,,,,,,,,1,,1,,,,,,,1,,,,40,23268,488329,14,,,2,1,,1,,,,,,,,,,,,,440000
,1,,,,1,,,,,1,,,1,,,,,,,,,,,,,1,,,,1,1,1,,1,,,,,,,,,,,,1,1,,,1,,,,,,,112,23268,488329,14,,,5,1,2,3,,,,,,,,,,,,,1258000
,,1,,,1,,,,1,1,,,1,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,1,,,,1,,1,1,,,,,,,,,,38,23268,488329,14,,,2,,,1,,,,,,,,,,,,,435000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,92,23268,488329,14,5,,5,1,,2,,,,,,,,,,,,,1040000
,,,,,1,,,,1,1,,,,1,,,,,,1,,,,,,1,,,,,1,1,,1,,1,,,,,,,,,,1,1,,,,,,1,,,1,25,23362,488332,14,3,,1,1,,,,,,,,,,,,,,,260000
,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,1,,,,,1,,,1,1,1,,,,,,,,1,,1,1,,,,,,,,,,77,23268,488329,14,4,,3,1,,1,,,,,,,,,,,,,597000
,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,1,,,1,,,1,25,23268,488329,14,3,,1,1,,,,,,,,,,,,,,,300000
,1,,,,1,,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,61,23268,488329,14,6,,4,1,,3,,,,,,,,,,,,,475000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,1,,,,1,,,,75,23268,488329,14,,,3,1,,2,,,,,,,,,,,,,798000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,42,23268,488329,14,,,3,,,2,,,,,,,,,,,,,340000
,1,,,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,1,,,,106,23268,488329,14,,,4,1,2,3,,,,,,,,,,,,,930000
,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,10,23176,488338,14,,,1,,,,,,,,,,,,,,,,99000
,1,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,1,,1,1,,,,,,,,1,,49,23268,488329,14,2,,2,1,,1,,,,,,,,,,,,,399000
,1,,,,1,,,,,1,,,1,,,,,,,1,,,,,,,,,,1,1,,,,1,,1,1,,,,,,,,1,,,,,,,,,,,126,23268,488329,14,,,6,1,2,4,,,,,,,,,,,,,1085000
,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,71,23267,488283,14,5,,3,,,2,,,,,,,,,,,,,545000
,1,,,,1,,,,1,1,,,,,,,,,,,,,,,,1,,,,,1,1,,1,,,,,,,,,,,,1,,,,1,,,1,,,,55,23267,488283,14,,,3,1,,1,,,,,,,,,,,,,545000
,,,,,1,,,,1,1,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,41,23268,488329,14,,,2,,,1,,,,,,,,,,,,,364000
,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,83,23140,488317,14,5,6,4,2,,2,,,,,,,,,,,,,958000
1,1,,,1,1,,,,1,1,,,,,,,,,,,1,,,,,,,1,1,,1,,,1,,,,,,,,,,,,1,,,,,,,1,,,,67,23268,488329,14,2,,3,1,,2,,,,,,,,,,,,,635000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,36,23268,488329,14,4,,2,,,1,,,,,,,,,,,,,300000
,1,1,,,1,,,,,,,,1,,,,,,,,,,1,,,1,,,,,1,,,,,1,,,,,,,,,,1,,,,1,,,1,,,,87,23176,488338,14,6,,3,1,,1,,,,,,,,,,,,,700000
,1,,,,1,,,,,1,,,,,,,,,,1,,,,1,,1,,,,1,1,1,,1,,,,,,,,,,,,1,1,,,1,,,,,,,55,23267,488283,14,,,2,1,,1,,,,,,,,,,,,,544000
,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,38,23254,488230,14,,,2,,,1,,,,,,,,,,,,,412000
1,1,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,9,23318,488335,14,7,,1,,,,,,,,,,,,,,,,120000
,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,24,23268,488329,14,,,2,,,1,,,,,,,,,,,,,266000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,112,23267,488283,14,,,5,1,,2,,,,,,,,,,,,,910000
,1,,,1,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,1,,,1,,,,84,23267,488283,14,,,3,1,,2,,,,,,,,,,,,,850000
,1,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,84,23140,488317,14,3,,4,,,3,,,,,,,,,,,,,710000
,,1,,,1,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,33,23268,488329,14,,,2,1,,1,,,,,,,,,,,,,290000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,30,23268,488329,14,1,,2,,,1,,,,,,,,,,,,,235000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,1,,,,,,,,,,,1,,,,1,,,1,,,,56,23268,488329,14,,,2,1,,1,,,,,,,,,,,,,515000
,1,1,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,1,1,,,1,,1,,,,,,,,,,1,,,1,,,,1,,,,59,23268,488329,14,,,3,1,,2,,,,,,,,,,,,,559000
,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,,1,,,1,,,,,,,,52,23268,488329,14,,,2,1,,1,,,,,,,,,,,,,465000
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,1,,,,106,23268,488329,14,,,5,,,3,,,,,,,,,,,,,935000
,,,,,1,,,,1,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,1,,1,1,,,,,,,,,,58,23268,488329,14,,,4,1,,2,,,,,,,,,,,,,584000
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,1,1,,1,1,1,,,,,1,106,23268,488329,14,,,5,2,,3,,,,,,,,,,,,,1100000
,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,85,23268,488329,14,,,3,,,2,,,,,,,,,,,,,450000
,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,29,23268,488329,14,5,,1,1,,,,,,,,,,,,,,,249000
,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,39,23268,488329,14,,,2,,,1,,,,,,,,,,,,,297000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,,,,,,,1,,,,67,23268,488329,14,,,3,1,,2,,,,,,,,,,,,,510000
,,1,,,1,,,,1,1,,,,,,,,,,,,,1,,,1,,,,1,1,,,1,,,,,,,,,,,,1,,,1,1,,,1,,,,88,23268,488329,14,5,6,4,1,,3,,,,,,,,,,,,,890000
,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,221,23268,488329,14,,,5,2,2,3,,,,,,,,,,,,,1450000
,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,1,1,,,,,,,,,,80,23268,488329,14,,,3,1,,2,,,,,,,,,,,,,697000
,1,,,,1,,,,1,,,,,,,,,,,1,,,,1,1,1,,,,1,1,1,,1,,1,,,,,,,,,,1,1,,,,,,,,,,80,23268,488329,14,,,4,1,,3,,,,,,,,,,,,,675000
,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,107,23268,488329,14,,,4,1,,2,,,,,,,,,,,,,930000
